,sample,iteration,entropy,pLDDT,watermark
7614,000304,15,0.86474609375,0.7197,0.0031018916333629964
7615,000304,16,0.6435546875,0.731,-0.0002496592781207063
7616,000304,17,0.6318359375,0.8047,0.0049336089261039495
7617,000304,18,0.445556640625,0.8701,0.002633850040805824
7618,000304,19,0.5283203125,0.8447,-8.134618905802048e-05
7619,000304,20,0.261474609375,0.8481,7.304304036737444e-05
7620,000304,21,0.56591796875,0.8633,0.00035842474365652827
7621,000304,22,0.5859375,0.8823,0.00035842474365652827
7622,000304,23,0.482177734375,0.853,0.00035842474365652827
7623,000304,24,1.1142578125,0.8481,0.00035842474365652827
7624,000304,25,1.05078125,0.8467,0.00035842474365652827
7625,000305,1,2.783203125,0.2515,0.0009670148506769338
7626,000305,2,2.75,0.3662,-0.000723712431421844
7627,000305,3,2.61328125,0.3572,-6.172143617378492e-08
7628,000305,4,2.376953125,0.3906,4.189643591784656e-05
7629,000305,5,2.326171875,0.3872,0.0026326897168516827
7630,000305,6,2.28515625,0.4348,3.9393005769466916e-06
7631,000305,7,2.15234375,0.4336,0.0010809920771754356
7632,000305,8,1.9287109375,0.4985,0.0037776242654809777
7633,000305,9,1.890625,0.4854,0.0065579257176990036
7634,000305,10,1.529296875,0.5454,4.591659490797359e-05
7635,000305,11,1.5615234375,0.5522,0.006831500623494163
7636,000305,12,1.287109375,0.6396,0.00020061981712441584
7637,000305,13,1.2646484375,0.6553,-0.03550031993112465
7638,000305,14,0.8603515625,0.7646,-0.004128347597911364
7639,000305,15,0.79541015625,0.791,-0.0004773312585225377
7640,000305,16,0.67333984375,0.8408,0.001514582390885852
7641,000305,17,0.61376953125,0.8501,0.012337354492096164
7642,000305,18,0.53173828125,0.856,0.01856872328032322
7643,000305,19,0.468017578125,0.8564,0.01124531676001883
7644,000305,20,0.66357421875,0.8706,0.008719134954279784
7645,000305,21,0.53466796875,0.8691,0.015936518584854675
7646,000305,22,0.97900390625,0.8667,0.015936518584854675
7647,000305,23,0.71533203125,0.8633,0.009821108738820472
7648,000305,24,1.140625,0.8613,0.015957191698229012
7649,000305,25,0.79443359375,0.8579,0.015957191698229012
7650,000306,1,2.65234375,0.4053,0.004649393049164535
7651,000306,2,2.7578125,0.3501,0.029089891419425418
7652,000306,3,2.556640625,0.3438,-0.0027283663357526235
7653,000306,4,2.443359375,0.415,0.000660251441112647
7654,000306,5,2.25390625,0.3979,-2.6922680307038538e-05
7655,000306,6,2.28125,0.3706,-8.777120409235102e-08
7656,000306,7,2.107421875,0.4048,-0.004032453977475453
7657,000306,8,1.9375,0.4585,0.00040292103341528496
7658,000306,9,1.806640625,0.4502,-4.9847298617546925e-08
7659,000306,10,1.7529296875,0.4065,-0.003473539452350883
7660,000306,11,1.453125,0.47,9.193064742409052e-05
7661,000306,12,1.4267578125,0.4402,0.001486789870040514
7662,000306,13,1.1650390625,0.5796,0.003615908129249945
7663,000306,14,1.0888671875,0.6562,-0.0008833932607492795
7664,000306,15,1.0048828125,0.7295,0.005793520880606168
7665,000306,16,0.8564453125,0.7554,-0.004167409453939258
7666,000306,17,0.75146484375,0.6646,0.0023916892210728707
7667,000306,18,0.7197265625,0.7324,0.0003116148813054817
7668,000306,19,0.564453125,0.7524,0.003114150865394655
7669,000306,20,0.69580078125,0.7598,0.011754070754433243
7670,000306,21,0.7900390625,0.7798,0.011754070754433243
7671,000306,22,0.939453125,0.7578,0.011754070754433243
7672,000306,23,1.048828125,0.7871,0.011754070754433243
7673,000306,24,1.138671875,0.7852,0.01065624127361603
7674,000306,25,1.0546875,0.7856,0.010581665552038266
7675,000307,1,2.65234375,0.4373,-3.541015350670739e-07
7676,000307,2,2.71484375,0.3945,0.0003306348979243562
7677,000307,3,2.5078125,0.4045,0.00035990865713865505
7678,000307,4,2.501953125,0.3406,-0.003896714214180259
7679,000307,5,2.478515625,0.3599,-0.003511506539745628
7680,000307,6,2.25390625,0.5259,0.00032175355376114906
7681,000307,7,2.099609375,0.563,6.481467799322968e-18
7682,000307,8,1.908203125,0.6191,-0.00026734092596274184
7683,000307,9,1.4951171875,0.6958,-6.518596415608369e-06
7684,000307,10,1.3095703125,0.7085,0.001442101523356762
7685,000307,11,1.298828125,0.7393,-0.004165797475354019
7686,000307,12,1.1943359375,0.7124,1.7089085483841064e-18
7687,000307,13,1.1826171875,0.7456,-0.003597443628131483
7688,000307,14,0.97216796875,0.8018,0.0005875340782288616
7689,000307,15,0.751953125,0.7769,-0.00028510520927822747
7690,000307,16,0.6845703125,0.7715,-0.0035959076138708246
7691,000307,17,0.6455078125,0.8076,2.0324163276439627e-05
7692,000307,18,0.5634765625,0.8008,0.0003810563216573165
7693,000307,19,0.5556640625,0.8198,-0.0007502612444562386
7694,000307,20,0.367919921875,0.7778,-0.0006167031879391154
7695,000307,21,0.478759765625,0.8179,0.00015503533990490412
7696,000307,22,0.5322265625,0.7949,-0.0009399534079414656
7697,000307,23,0.91357421875,0.7754,-0.00367382282678786
7698,000307,24,0.8828125,0.7661,-0.00367382282678786
7699,000307,25,1.337890625,0.7661,-2.2825988685875246e-08
7700,000308,1,2.70703125,0.2856,-0.0027228143080344556
7701,000308,2,2.767578125,0.272,-3.219783788164713e-08
7702,000308,3,2.525390625,0.3635,0.011316220704058466
7703,000308,4,2.546875,0.4062,-0.0036474932575786333
7704,000308,5,2.248046875,0.4136,-0.0008129539753299123
7705,000308,6,1.9990234375,0.4475,-0.004166704636286364
7706,000308,7,1.9990234375,0.3457,0.0014716773850686343
7707,000308,8,1.6513671875,0.4863,0.004854122720288234
7708,000308,9,1.525390625,0.5703,-0.000492638880136096
7709,000308,10,1.5302734375,0.6377,0.0010640043062312282
7710,000308,11,1.4677734375,0.7466,0.00020591649193886508
7711,000308,12,1.2509765625,0.8184,-6.209901522443412e-08
7712,000308,13,1.1083984375,0.8384,1.1248821717079957e-05
7713,000308,14,0.982421875,0.876,-5.062968800925225e-09
7714,000308,15,0.72802734375,0.8867,-2.0510740932032545e-08
7715,000308,16,0.6748046875,0.8892,-0.0027954160779322178
7716,000308,17,0.55517578125,0.8901,-1.0250407397776245e-07
7717,000308,18,0.58349609375,0.855,-0.0032699478018888284
7718,000308,19,0.47802734375,0.8564,-0.00027501824950378756
7719,000308,20,0.5625,0.8628,-0.004170505260306351
7720,000308,21,0.5966796875,0.8691,-0.0008123938133299882
7721,000308,22,0.84033203125,0.8696,-0.00012434689925073898
7722,000308,23,1.126953125,0.8711,-0.00012434689925073898
7723,000308,24,0.71826171875,0.832,-0.00012434689925073898
7724,000308,25,1.44140625,0.873,-0.00012434689925073898
7725,000309,1,2.6875,0.3052,0.0016765109089492553
7726,000309,2,2.6796875,0.3354,7.006047385842498e-05
7727,000309,3,2.623046875,0.3569,0.0008140060085475992
7728,000309,4,2.48828125,0.3762,-0.0005082014664130174
7729,000309,5,2.29296875,0.3696,0.006458417902881236
7730,000309,6,2.130859375,0.446,-0.0038214476060518597
7731,000309,7,1.8974609375,0.4873,-0.0002618826468153493
7732,000309,8,1.8623046875,0.5361,0.005519366339779647
7733,000309,9,1.755859375,0.4419,-0.002589165753200562
7734,000309,10,1.3525390625,0.4497,-0.02906234253565157
7735,000309,11,1.3251953125,0.521,0.009530825980995555
7736,000309,12,1.138671875,0.5308,-3.35531156626856e-08
7737,000309,13,1.0849609375,0.5557,0.0005637837106505159
7738,000309,14,1.0888671875,0.521,-0.03691552616822674
7739,000309,15,0.94140625,0.5449,-0.0005797548312064214
7740,000309,16,0.85400390625,0.5513,-2.0419923147955697e-08
7741,000309,17,0.67431640625,0.5781,-0.000990860313974086
7742,000309,18,0.54638671875,0.5747,-0.0035451573901161206
7743,000309,19,0.701171875,0.5781,-0.004149717458746774
7744,000309,20,0.41015625,0.5781,-0.002500822602242044
7745,000309,21,0.685546875,0.54,-6.454888809506608e-08
7746,000309,22,1.0400390625,0.5864,-3.46984899698209e-07
7747,000309,23,0.8720703125,0.5938,-3.46984899698209e-07
7748,000309,24,1.3486328125,0.584,-3.46984899698209e-07
7749,000309,25,0.96533203125,0.5776,-3.46984899698209e-07
7750,000310,1,2.7109375,0.3904,0.002357817025773812
7751,000310,2,2.697265625,0.4309,0.0024298908604013097
7752,000310,3,2.609375,0.3643,-0.004165516275020459
7753,000310,4,2.1953125,0.5229,0.004996465529037403
7754,000310,5,2.099609375,0.5283,-0.004140498224751113
7755,000310,6,2.076171875,0.468,0.020195036348060354
7756,000310,7,1.890625,0.5957,-0.0034190134823097527
7757,000310,8,1.8271484375,0.6606,3.295917194235439e-08
7758,000310,9,1.4091796875,0.6987,0.0024610456295363486
7759,000310,10,1.3583984375,0.748,0.0011633003777816037
7760,000310,11,1.3359375,0.8311,-1.6247595353170634e-07
7761,000310,12,1.2060546875,0.7949,-2.7932329093106542e-05
7762,000310,13,0.97900390625,0.8701,6.495299062363201e-18
7763,000310,14,0.7978515625,0.894,-7.67400689121969e-08
7764,000310,15,0.623046875,0.9102,-1.4358269079235219e-08
7765,000310,16,0.50830078125,0.9126,0.0003299717548472317
7766,000310,17,0.46142578125,0.9302,0.0004022812762424638
7767,000310,18,0.53662109375,0.9326,2.9177264230887193e-05
7768,000310,19,0.611328125,0.9194,-1.291104051971627e-08
7769,000310,20,0.37353515625,0.9302,0.0006453193824405845
7770,000310,21,0.8818359375,0.9253,0.0014418702810238826
7771,000310,22,0.634765625,0.9253,-0.00037369150011948467
7772,000310,23,1.0673828125,0.9141,-0.0007858372399194569
7773,000310,24,0.9443359375,0.917,-0.00037369150011948467
7774,000310,25,1.2275390625,0.9243,-0.00037369150011948467
7775,000311,1,2.728515625,0.3057,-0.004154368291857891
7776,000311,2,2.72265625,0.385,2.8707719677615456e-05
7777,000311,3,2.67578125,0.3547,0.008727733454745285
7778,000311,4,2.40234375,0.4607,-0.00022035279881915844
7779,000311,5,2.279296875,0.3984,0.0007906618720922298
7780,000311,6,2.080078125,0.4731,-1.236749323464298e-07
7781,000311,7,2.06640625,0.5518,0.007925269477908586
7782,000311,8,1.908203125,0.4912,-0.028029579017273848
7783,000311,9,1.6591796875,0.6621,0.0037470495044398533
7784,000311,10,1.3828125,0.689,0.005086845452152183
7785,000311,11,1.2705078125,0.7529,-0.0029195046524111636
7786,000311,12,1.1484375,0.7778,-2.709600978232466e-08
7787,000311,13,0.8974609375,0.8145,0.00831956325439634
7788,000311,14,0.7890625,0.8301,-9.229297670538308e-09
7789,000311,15,0.7958984375,0.896,0.0006173556744556302
7790,000311,16,0.658203125,0.8838,-7.342818143269456e-08
7791,000311,17,0.57861328125,0.9155,-6.489756760090504e-06
7792,000311,18,0.5205078125,0.9297,-0.0005779774292961268
7793,000311,19,0.5751953125,0.9375,-0.00035237243529599206
7794,000311,20,0.6708984375,0.9316,4.577954387011661e-06
7795,000311,21,0.66552734375,0.9214,-0.027058959028949198
7796,000311,22,0.89697265625,0.9351,-1.0550181643628012e-07
7797,000311,23,0.85595703125,0.9326,-0.003879726626900192
7798,000311,24,1.0263671875,0.9287,-0.003879726626900192
7799,000311,25,1.0673828125,0.9302,-0.003879726626900192
7800,000312,1,2.720703125,0.4338,0.004440548061723171
7801,000312,2,2.734375,0.375,6.702661153631766e-07
7802,000312,3,2.638671875,0.3223,0.003939795115764477
7803,000312,4,2.470703125,0.4246,-9.181933135414209e-08
7804,000312,5,2.3671875,0.3662,0.0031141998035551233
7805,000312,6,2.193359375,0.4917,-0.0032064130832994207
7806,000312,7,2.109375,0.4607,-0.000843527806974876
7807,000312,8,2.013671875,0.4758,-0.004048998878734764
7808,000312,9,1.69140625,0.5742,0.024520662925028355
7809,000312,10,1.62890625,0.5337,4.317105273944251e-19
7810,000312,11,1.306640625,0.6079,0.00019503988430189662
7811,000312,12,1.169921875,0.7285,-3.893755039596822e-07
7812,000312,13,1.025390625,0.7847,0.00478214536963989
7813,000312,14,1.03125,0.8164,0.0016337870961714018
7814,000312,15,0.79345703125,0.8677,1.713021105725173e-18
7815,000312,16,0.7568359375,0.8848,0.0026719677132193698
7816,000312,17,0.66259765625,0.8926,8.037302244641095e-05
7817,000312,18,0.55029296875,0.9028,0.0033554797486332055
7818,000312,19,0.47216796875,0.9141,3.423019044235254e-05
7819,000312,20,0.58544921875,0.9038,-6.666401503071899e-06
7820,000312,21,0.732421875,0.8945,0.0021845895786499897
7821,000312,22,0.64208984375,0.897,0.0021845895786499897
7822,000312,23,0.9765625,0.8955,0.0021845895786499897
7823,000312,24,1.205078125,0.8989,0.0021845895786499897
7824,000312,25,1.1728515625,0.9102,0.0021845895786499897
7825,000313,1,2.712890625,0.3472,2.0557815295285317e-05
7826,000313,2,2.720703125,0.3528,0.008125899187044483
7827,000313,3,2.548828125,0.2893,-0.003772321703509974
7828,000313,4,2.447265625,0.3828,0.00395773369805652
7829,000313,5,2.259765625,0.3975,-0.004138703781372446
7830,000313,6,2.142578125,0.5068,0.00019785583167117315
7831,000313,7,2.072265625,0.5581,0.007395043536706503
7832,000313,8,1.849609375,0.6016,-0.002813823466652925
7833,000313,9,1.55078125,0.5962,0.00011802688526684965
7834,000313,10,1.4013671875,0.6338,1.972835850264261e-06
7835,000313,11,1.283203125,0.7007,-0.0041511826655837025
7836,000313,12,1.212890625,0.7612,0.0027611271520603664
7837,000313,13,1.0419921875,0.8149,-3.7073107156565185e-05
7838,000313,14,0.93505859375,0.8428,-3.3176658133858294e-08
7839,000313,15,0.7373046875,0.8662,0.000528470912230683
7840,000313,16,0.70263671875,0.877,-0.0004527666669081158
7841,000313,17,0.60986328125,0.8926,-1.4469072852419555e-07
7842,000313,18,0.53466796875,0.8955,-0.002687105484091574
7843,000313,19,0.625,0.8823,-0.004090711468521954
7844,000313,20,0.5546875,0.9058,-0.0031842801554004263
7845,000313,21,0.509765625,0.8735,-7.84339232705539e-06
7846,000313,22,0.80029296875,0.9028,-0.0002730054066264684
7847,000313,23,0.87451171875,0.9043,0.00019757491835370455
7848,000313,24,1.00390625,0.8511,0.00019757491835370455
7849,000313,25,1.1982421875,0.8242,0.00019757491835370455
7850,000314,1,2.69921875,0.3618,0.00021975299298951367
7851,000314,2,2.736328125,0.3804,-0.0029222540119504194
7852,000314,3,2.64453125,0.3984,-0.00015971937654387335
7853,000314,4,2.435546875,0.4453,0.0002078938412422987
7854,000314,5,2.255859375,0.4836,0.005281304868539116
7855,000314,6,2.25390625,0.4194,-0.0008021172878011976
7856,000314,7,2.001953125,0.4873,0.0027295355698807033
7857,000314,8,1.927734375,0.6318,0.0014125341823767457
7858,000314,9,1.6328125,0.5801,0.006745990777956651
7859,000314,10,1.3740234375,0.6675,0.00778836963518148
7860,000314,11,1.3818359375,0.5737,0.00010219287507121783
7861,000314,12,1.3681640625,0.7681,0.00864613700235256
7862,000314,13,1.05859375,0.8667,-0.0029736534755352363
7863,000314,14,0.91650390625,0.8848,-2.7497451105651556e-05
7864,000314,15,0.78125,0.895,0.013476284945578343
7865,000314,16,0.64892578125,0.8984,0.007828910469203615
7866,000314,17,0.53662109375,0.8965,-6.91973155446873e-08
7867,000314,18,0.450439453125,0.9043,-0.004164534989573476
7868,000314,19,0.52392578125,0.8955,0.00319895505512216
7869,000314,20,0.497314453125,0.9111,0.0010976619695543671
7870,000314,21,0.818359375,0.9087,0.0010976619695543671
7871,000314,22,0.7158203125,0.8706,0.0010976619695543671
7872,000314,23,1.1162109375,0.8784,0.0010976619695543671
7873,000314,24,0.98779296875,0.8862,0.0010976619695543671
7874,000314,25,1.1376953125,0.8906,0.0010976619695543671
7875,000315,1,2.69140625,0.4263,0.002596164319962818
7876,000315,2,2.6953125,0.3489,-0.000844208351661737
7877,000315,3,2.6484375,0.3386,0.0019062610327806317
7878,000315,4,2.517578125,0.3665,7.066800376534163e-06
7879,000315,5,2.400390625,0.3975,-8.052714286798909e-08
7880,000315,6,2.21484375,0.3689,-7.551421620539608e-05
7881,000315,7,1.990234375,0.4133,0.008007634405686165
7882,000315,8,1.927734375,0.4624,-0.00338368574428774
7883,000315,9,1.8642578125,0.4543,-0.000655997156905494
7884,000315,10,1.501953125,0.5044,-0.003523045078095019
7885,000315,11,1.21875,0.623,0.002618387242967951
7886,000315,12,1.076171875,0.6851,0.00021434728828664124
7887,000315,13,1.0673828125,0.7339,2.463200729623833e-17
7888,000315,14,0.9580078125,0.666,-0.00021466281029076592
7889,000315,15,0.78564453125,0.6655,-9.747505938319958e-10
7890,000315,16,0.7001953125,0.5972,0.0020656009649268336
7891,000315,17,0.66650390625,0.6963,0.007391180947024734
7892,000315,18,0.60888671875,0.6943,0.0008075227338076724
7893,000315,19,0.55908203125,0.6821,-1.749674255440009e-08
7894,000315,20,0.61669921875,0.667,2.486840484167292e-17
7895,000315,21,0.68505859375,0.6592,-0.0021587717701746917
7896,000315,22,0.67529296875,0.6367,-0.03209275168490175
7897,000315,23,0.8564453125,0.6421,-0.038024743044427184
7898,000315,24,1.0791015625,0.6616,-0.038024743044427184
7899,000315,25,1.2587890625,0.6543,-0.038024743044427184
7900,000316,1,2.7421875,0.3325,0.00013475270748863205
7901,000316,2,2.732421875,0.3599,-7.056342940182885e-09
7902,000316,3,2.578125,0.334,0.003411432632953182
7903,000316,4,2.494140625,0.4482,-0.00023466241342548835
7904,000316,5,2.28515625,0.4692,-0.0018746620724466973
7905,000316,6,2.072265625,0.5381,-0.003000650274346442
7906,000316,7,1.8759765625,0.5972,0.0212011931562176
7907,000316,8,1.7802734375,0.5571,-0.003893360127895019
7908,000316,9,1.5859375,0.5996,-0.0036849059473252344
7909,000316,10,1.400390625,0.668,-0.0038313565586455055
7910,000316,11,1.224609375,0.8647,0.002645766019610085
7911,000316,12,1.0224609375,0.9077,-0.0032290626422832934
7912,000316,13,0.87109375,0.9194,-0.0018605123558587122
7913,000316,14,0.8896484375,0.9043,0.0018173438237488598
7914,000316,15,0.7724609375,0.9263,0.002827934853495112
7915,000316,16,0.71533203125,0.9316,1.3421910357315145e-05
7916,000316,17,0.6259765625,0.9385,-0.0029227286658978437
7917,000316,18,0.4931640625,0.9375,-0.0005563799598402482
7918,000316,19,0.6142578125,0.9375,-3.57560867214072e-08
7919,000316,20,0.455810546875,0.9229,2.4445701395168818e-17
7920,000316,21,0.73779296875,0.9346,-0.031061754333332248
7921,000316,22,0.56787109375,0.9277,-0.034371686814190616
7922,000316,23,0.83740234375,0.9375,2.4445701395168818e-17
7923,000316,24,0.99755859375,0.9224,2.4445701395168818e-17
7924,000316,25,1.1572265625,0.9165,2.4445701395168818e-17
7925,000317,1,2.70703125,0.3103,0.001232555381196751
7926,000317,2,2.751953125,0.3235,0.0014850164867196425
7927,000317,3,2.630859375,0.3345,-0.0008760816568184719
7928,000317,4,2.48046875,0.3755,0.0012314257995549582
7929,000317,5,2.23046875,0.5127,-0.0009555341628919162
7930,000317,6,2.0078125,0.6392,-0.0030604165949890405
7931,000317,7,1.88671875,0.4856,0.0057234954384271786
7932,000317,8,1.80078125,0.6904,-1.146558394001419e-08
7933,000317,9,1.546875,0.7788,-0.003369604699278786
7934,000317,10,1.3427734375,0.8125,5.2315069928563634e-05
7935,000317,11,1.23046875,0.8481,0.0006651227096213935
7936,000317,12,1.1357421875,0.8447,-0.003506378880690067
7937,000317,13,1.0341796875,0.9043,-0.00036545405748131254
7938,000317,14,0.8388671875,0.9121,-0.033008300687671355
7939,000317,15,0.67529296875,0.9233,-5.306158845201376e-06
7940,000317,16,0.59716796875,0.9292,0.011638564672264928
7941,000317,17,0.52001953125,0.9253,-0.0001907333225085392
7942,000317,18,0.53466796875,0.9146,0.00018873392917456017
7943,000317,19,0.59375,0.8174,0.0014348865998677213
7944,000317,20,0.52490234375,0.8413,9.462005990218403e-05
7945,000317,21,0.48828125,0.7812,0.004642686576917965
7946,000317,22,0.599609375,0.8584,0.0007989520367858161
7947,000317,23,0.70458984375,0.8384,0.0006915549014756828
7948,000317,24,1.244140625,0.8477,0.0006915549014756828
7949,000317,25,1.34375,0.8647,0.0006915549014756828
7950,000318,1,2.701171875,0.4182,9.490907351165576e-05
7951,000318,2,2.720703125,0.3071,-0.002956916646282941
7952,000318,3,2.525390625,0.3308,-0.0038496300487098688
7953,000318,4,2.369140625,0.3909,-0.0027276539526190015
7954,000318,5,2.34375,0.363,-0.0004414143414884029
7955,000318,6,2.3125,0.4185,-0.0035187487145118333
7956,000318,7,2.0390625,0.468,-5.180561396869992e-07
7957,000318,8,1.9208984375,0.5249,5.0078603636573293e-05
7958,000318,9,1.771484375,0.5952,6.776457676892222e-05
7959,000318,10,1.5068359375,0.5869,0.004210546979053709
7960,000318,11,1.3115234375,0.6772,0.0194650022343531
7961,000318,12,1.1865234375,0.7949,4.298036471250827e-19
7962,000318,13,1.0556640625,0.8589,0.007191405099358145
7963,000318,14,0.88525390625,0.854,-0.004115090198676966
7964,000318,15,0.75830078125,0.8877,0.0011172385566739773
7965,000318,16,0.66259765625,0.8828,-0.00016277824105729623
7966,000318,17,0.53466796875,0.8931,-1.9356072126732425e-05
7967,000318,18,0.62255859375,0.9077,0.007879942602440376
7968,000318,19,0.351806640625,0.9014,0.009134713542805262
7969,000318,20,0.6650390625,0.9102,0.002071114054645551
7970,000318,21,0.728515625,0.8984,0.0015806260054832127
7971,000318,22,0.48828125,0.8955,1.0339469476549484e-06
7972,000318,23,1.2431640625,0.8984,1.0339469476549484e-06
7973,000318,24,1.03515625,0.8921,1.0339469476549484e-06
7974,000318,25,1.279296875,0.8926,1.0339469476549484e-06
7975,000319,1,2.654296875,0.3662,-8.771279057209584e-05
7976,000319,2,2.681640625,0.3618,0.0029419537522247796
7977,000319,3,2.572265625,0.4121,-0.0018746464496535826
7978,000319,4,2.44140625,0.3845,0.00805448490445504
7979,000319,5,2.244140625,0.4431,3.3698511442348084e-18
7980,000319,6,2.078125,0.4019,0.001235783369974791
7981,000319,7,2.041015625,0.4456,6.660522238255417e-05
7982,000319,8,1.8486328125,0.426,0.0018053944055734517
7983,000319,9,1.85546875,0.4873,0.013335102766033669
7984,000319,10,1.6826171875,0.4878,-0.0001820851582802572
7985,000319,11,1.396484375,0.519,2.558666013525654e-05
7986,000319,12,1.27734375,0.564,-0.003443872839151388
7987,000319,13,1.1181640625,0.4863,0.00047266879479813256
7988,000319,14,1.025390625,0.5479,0.0032061002456537924
7989,000319,15,0.8330078125,0.7109,3.0508677368132342e-05
7990,000319,16,0.6953125,0.8218,0.00023343038223271745
7991,000319,17,0.6181640625,0.8545,-0.004158867469234273
7992,000319,18,0.60009765625,0.8643,-9.76932335621737e-09
7993,000319,19,0.5322265625,0.8647,0.0005154668322154207
7994,000319,20,0.489013671875,0.873,0.00014548741853181654
7995,000319,21,0.57666015625,0.8789,0.00014548741853181654
7996,000319,22,0.6357421875,0.8765,0.003924406439260952
7997,000319,23,1.0869140625,0.8672,0.003924406439260952
7998,000319,24,0.97021484375,0.8687,0.003924406439260952
7999,000319,25,0.9404296875,0.8721,0.00758852091306686
8000,000320,1,2.697265625,0.3328,-0.003755760290862553
8001,000320,2,2.705078125,0.405,0.0004469299054865386
8002,000320,3,2.580078125,0.4927,0.025640038198746273
8003,000320,4,2.486328125,0.3875,-0.0030070767217009603
8004,000320,5,2.31640625,0.448,-2.2990095507174862e-07
8005,000320,6,2.029296875,0.4023,-0.004132243283839154
8006,000320,7,1.9375,0.5337,-1.9202561637606495e-05
8007,000320,8,1.79296875,0.46,-2.9939559512624694e-05
8008,000320,9,1.68359375,0.4685,0.002131420863182576
8009,000320,10,1.5126953125,0.543,6.4813161746494574e-18
8010,000320,11,1.3818359375,0.479,-0.030065593535259564
8011,000320,12,1.2412109375,0.4639,-8.379037106034243e-05
8012,000320,13,1.072265625,0.5405,-4.865728910522903e-05
8013,000320,14,1.0380859375,0.5903,-0.0009061712670665537
8014,000320,15,0.876953125,0.6787,-0.0041303988733570746
8015,000320,16,0.693359375,0.7397,-0.004100313782033113
8016,000320,17,0.6416015625,0.7944,0.00037023493351545644
8017,000320,18,0.56982421875,0.7026,0.00029513096281574835
8018,000320,19,0.50439453125,0.6733,3.3796414486418493e-18
8019,000320,20,0.5380859375,0.7456,-0.0004142823219174911
8020,000320,21,0.59033203125,0.7119,-4.381112457360311e-09
8021,000320,22,0.69384765625,0.689,-0.0007443725152035709
8022,000320,23,0.75732421875,0.584,0.0029990723460011914
8023,000320,24,0.9560546875,0.5986,0.0029990723460011914
8024,000320,25,0.82470703125,0.6084,0.0029990723460011914
8025,000321,1,2.72265625,0.3577,0.009389919516909678
8026,000321,2,2.734375,0.3501,0.0005453306451140352
8027,000321,3,2.619140625,0.3572,0.0033182938100008164
8028,000321,4,2.451171875,0.3372,-0.0020299272078379872
8029,000321,5,2.111328125,0.3584,-0.0002605293285213306
8030,000321,6,2.2578125,0.3267,0.004695030724375049
8031,000321,7,2.078125,0.3545,0.004651592671759575
8032,000321,8,1.951171875,0.3928,-0.00023119977560782067
8033,000321,9,1.740234375,0.3706,-0.028930554379431647
8034,000321,10,1.6064453125,0.4905,0.001370785899521193
8035,000321,11,1.390625,0.5352,0.0028334764949327906
8036,000321,12,1.1083984375,0.5479,-0.0034454582180577166
8037,000321,13,1.14453125,0.5791,-0.0025799892298065293
8038,000321,14,0.89501953125,0.6846,0.0008818025433032228
8039,000321,15,0.76416015625,0.6045,0.016520606955002404
8040,000321,16,0.6171875,0.5938,0.005899862871055456
8041,000321,17,0.5849609375,0.6528,0.0008958408474889074
8042,000321,18,0.455810546875,0.625,0.002520905815316693
8043,000321,19,0.52587890625,0.6069,0.01055735485170095
8044,000321,20,0.49658203125,0.731,-3.8704887038834543e-08
8045,000321,21,0.671875,0.731,0.00566375745592218
8046,000321,22,0.73388671875,0.6719,0.0009804262324422525
8047,000321,23,0.93310546875,0.5986,0.0009804262324422525
8048,000321,24,1.08984375,0.668,0.0009804262324422525
8049,000321,25,1.2734375,0.6802,0.0009804262324422525
8050,000322,1,2.66796875,0.3408,0.0006709799640078062
8051,000322,2,2.73828125,0.437,-0.004092508133871686
8052,000322,3,2.49609375,0.3977,-0.003444873275003791
8053,000322,4,2.44140625,0.3481,-4.4864721914572754e-05
8054,000322,5,2.197265625,0.4641,0.008004763334382936
8055,000322,6,2.076171875,0.3958,-0.002974392094600181
8056,000322,7,1.986328125,0.4116,-0.0287214741830995
8057,000322,8,1.8876953125,0.4839,-1.2094026074810068e-07
8058,000322,9,1.935546875,0.4487,0.009178213465266566
8059,000322,10,1.69921875,0.5103,-0.0002814747882279624
8060,000322,11,1.42578125,0.5127,1.1277638525264422e-05
8061,000322,12,1.337890625,0.5151,0.00026705994605508154
8062,000322,13,1.1064453125,0.6562,0.0007523535895059275
8063,000322,14,0.95947265625,0.7144,0.0016152286938429794
8064,000322,15,0.783203125,0.7383,0.0009812723919941507
8065,000322,16,0.685546875,0.7163,0.0007207029782970859
8066,000322,17,0.6318359375,0.7524,0.00032880902399221035
8067,000322,18,0.56591796875,0.7144,0.00033260344952176085
8068,000322,19,0.485107421875,0.7686,-0.0009063029917486184
8069,000322,20,0.4541015625,0.7856,3.508614121049483e-05
8070,000322,21,0.6865234375,0.7563,-5.251916727374336e-10
8071,000322,22,0.74169921875,0.7661,2.467069671593415e-05
8072,000322,23,0.89208984375,0.7397,-1.124580645376445e-05
8073,000322,24,1.1669921875,0.7285,-1.124580645376445e-05
8074,000322,25,1.3212890625,0.7339,-1.124580645376445e-05
8075,000323,1,2.75,0.3491,0.0019703499428830873
8076,000323,2,2.708984375,0.3342,-0.00026595800007018014
8077,000323,3,2.62890625,0.3872,-0.004151989080085655
8078,000323,4,2.56640625,0.3743,-7.449932275653548e-05
8079,000323,5,2.28515625,0.386,-0.02714971504767738
8080,000323,6,2.412109375,0.3867,-0.04012163774680416
8081,000323,7,2.1484375,0.4788,0.00934466890415897
8082,000323,8,1.9814453125,0.4849,0.0016574632362039432
